recordtimeStr;meterCount;voltage;frequence;current;totalPowerFactor;powerfactor;totalActivePower;activepower;totalReactivePower;reactivepower
2019-07-01 00:05:00;100.37;166.3;46.25;5.33;0.88;0.88;0.76;0.76;0.0;0.0
2019-07-01 00:10:00;100.37;166.3;46.25;5.33;0.88;0.88;0.76;0.76;0.0;0.0
2019-07-01 00:15:00;100.49;163.1;46.89;4.87;0.88;0.88;0.75;0.75;0.0;0.0
2019-07-01 00:20:00;100.49;163.1;46.89;4.87;0.88;0.88;0.75;0.75;0.0;0.0
2019-07-01 00:25:00;100.62;162.4;45.77;5.53;0.87;0.87;0.79;0.79;0.0;0.0
2019-07-01 00:30:00;100.62;162.4;45.77;5.53;0.87;0.87;0.79;0.79;0.0;0.0
2019-07-01 00:35:00;100.75;164.2;46.2;5.25;0.87;0.87;0.76;0.76;0.0;0.0
2019-07-01 00:40:00;100.75;164.2;46.2;5.25;0.87;0.87;0.76;0.76;0.0;0.0
2019-07-01 00:45:00;100.88;163.2;45.92;5.32;0.88;0.88;0.78;0.78;0.0;0.0
2019-07-01 00:50:00;100.88;163.2;45.92;5.32;0.88;0.88;0.78;0.78;0.0;0.0
2019-07-01 00:55:00;101.00;153.6;45.59;5.65;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-01 01:00:00;101.00;153.6;45.59;5.65;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-01 01:48:00;101.68;164.3;46.19;5.54;0.87;0.87;0.79;0.79;0.0;0.0
2019-07-01 01:50:00;101.68;164.3;46.19;5.54;0.87;0.87;0.79;0.79;0.0;0.0
2019-07-01 01:55:00;101.80;172.0;46.65;4.93;0.88;0.88;0.74;0.74;0.0;0.0
2019-07-01 02:00:00;101.80;172.0;46.65;4.93;0.88;0.88;0.74;0.74;0.0;0.0
2019-07-01 02:05:00;101.93;167.5;46.06;5.15;0.87;0.87;0.74;0.74;0.0;0.0
2019-07-01 02:10:00;101.93;167.5;46.06;5.15;0.87;0.87;0.74;0.74;0.0;0.0
2019-07-01 02:15:00;102.05;168.2;46.51;5.14;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-01 02:20:00;102.05;168.2;46.51;5.14;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-01 02:25:00;102.18;161.0;46.34;5.19;0.88;0.88;0.75;0.75;0.0;0.0
2019-07-01 02:30:00;102.18;161.0;46.34;5.19;0.88;0.88;0.75;0.75;0.0;0.0
2019-07-01 02:35:00;102.30;175.5;47.27;4.4;0.89;0.89;0.71;0.71;0.0;0.0
2019-07-01 02:37:00;102.30;175.5;47.27;4.4;0.89;0.89;0.71;0.71;0.0;0.0
2019-07-01 02:40:00;102.30;175.5;47.27;4.4;0.89;0.89;0.71;0.71;0.0;0.0
2019-07-01 02:45:00;102.42;176.0;47.04;4.59;0.88;0.88;0.75;0.75;0.0;0.0
2019-07-01 02:50:00;102.42;176.0;47.04;4.59;0.88;0.88;0.75;0.75;0.0;0.0
2019-07-01 02:55:00;102.54;178.4;47.27;4.35;0.89;0.89;0.68;0.68;0.0;0.0
2019-07-01 03:00:00;102.54;178.4;47.27;4.35;0.89;0.89;0.68;0.68;0.0;0.0
2019-07-01 03:06:00;102.65;176.9;46.98;4.51;0.88;0.88;0.7;0.7;0.0;0.0
2019-07-01 03:10:00;102.65;176.9;46.98;4.51;0.88;0.88;0.7;0.7;0.0;0.0
2019-07-01 03:15:00;102.75;185.4;48.12;3.66;0.82;0.82;0.55;0.55;0.0;0.0
2019-07-01 03:20:00;102.75;185.4;48.12;3.66;0.82;0.82;0.55;0.55;0.0;0.0
2019-07-01 03:25:00;102.84;181.9;48.29;3.53;0.83;0.83;0.56;0.56;0.0;0.0
2019-07-01 03:30:00;102.84;181.9;48.29;3.53;0.83;0.83;0.56;0.56;0.0;0.0
2019-07-01 03:35:00;102.94;182.3;47.72;3.91;0.89;0.89;0.62;0.62;0.0;0.0
2019-07-01 03:40:00;102.94;182.3;47.72;3.91;0.89;0.89;0.62;0.62;0.0;0.0
2019-07-01 03:45:00;103.05;174.5;47.33;4.21;0.89;0.89;0.66;0.66;0.0;0.0
2019-07-01 03:50:00;103.05;174.5;47.33;4.21;0.89;0.89;0.66;0.66;0.0;0.0
2019-07-01 15:56:00;103.08;208.0;49.12;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2019-07-01 16:00:00;103.08;208.0;49.12;0.0;1.0;1.0;0.0;0.0;0.0;0.0
2019-07-01 16:05:00;103.19;179.7;46.96;4.65;0.88;0.88;0.73;0.73;0.0;0.0
2019-07-01 16:10:00;103.19;179.7;46.96;4.65;0.88;0.88;0.73;0.73;0.0;0.0
2019-07-01 16:15:00;103.31;181.8;47.51;4.47;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-01 16:20:00;103.31;181.8;47.51;4.47;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-01 16:25:00;103.43;182.5;47.17;4.73;0.88;0.88;0.73;0.73;0.0;0.0
2019-07-01 16:30:00;103.43;182.5;47.17;4.73;0.88;0.88;0.73;0.73;0.0;0.0
2019-07-01 16:35:00;103.56;179.0;47.41;4.5;0.89;0.89;0.73;0.73;0.0;0.0
2019-07-01 16:40:00;103.56;179.0;47.41;4.5;0.89;0.89;0.73;0.73;0.0;0.0
2019-07-01 16:45:00;103.68;184.0;47.54;4.61;0.89;0.89;0.75;0.75;0.0;0.0
2019-07-01 16:50:00;103.68;184.0;47.54;4.61;0.89;0.89;0.75;0.75;0.0;0.0
2019-07-01 16:55:00;103.80;175.0;46.78;4.62;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-01 17:00:00;103.80;175.0;46.78;4.62;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-01 17:05:00;103.92;172.9;47.21;4.75;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-01 17:10:00;103.92;172.9;47.21;4.75;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-01 17:15:00;104.04;174.4;46.97;4.73;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-01 17:20:00;104.04;174.4;46.97;4.73;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-01 17:25:00;104.16;171.6;47.06;5.15;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-01 17:30:00;104.16;171.6;47.06;5.15;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-01 17:35:00;104.28;170.7;46.77;4.72;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-01 17:40:00;104.28;170.7;46.77;4.72;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-01 17:45:00;104.40;178.5;47.49;4.72;0.86;0.86;0.75;0.75;0.0;0.0
2019-07-01 17:50:00;104.40;178.5;47.49;4.72;0.86;0.86;0.75;0.75;0.0;0.0
2019-07-01 17:55:00;104.51;166.6;46.68;4.78;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-01 18:00:00;104.51;166.6;46.68;4.78;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-01 18:05:00;104.63;180.1;47.68;4.34;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-01 18:10:00;104.63;180.1;47.68;4.34;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-01 18:15:00;104.75;179.6;47.3;4.34;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-01 18:20:00;104.75;179.6;47.3;4.34;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-01 18:25:00;104.87;167.3;45.7;5.3;0.87;0.87;0.73;0.73;0.0;0.0
2019-07-01 18:30:00;104.87;167.3;45.7;5.3;0.87;0.87;0.73;0.73;0.0;0.0
2019-07-01 19:35:00;105.68;166.0;46.37;4.87;0.87;0.87;0.72;0.72;0.0;0.0
2019-07-01 19:40:00;105.68;166.0;46.37;4.87;0.87;0.87;0.72;0.72;0.0;0.0
2019-07-01 19:45:00;105.80;170.2;46.91;4.78;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-01 19:50:00;105.80;170.2;46.91;4.78;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-01 19:55:00;105.91;172.8;47.2;4.74;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-01 20:00:00;105.91;172.8;47.2;4.74;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-01 20:05:00;106.02;169.0;47.31;4.86;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-01 20:06:00;106.02;169.0;47.31;4.86;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-01 20:10:00;106.02;169.0;47.31;4.86;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-01 20:15:00;106.15;159.3;45.7;5.55;0.85;0.85;0.75;0.75;0.0;0.0
2019-07-01 20:45:00;106.58;152.8;45.49;5.96;0.86;0.86;0.77;0.77;0.0;0.0
2019-07-01 20:56:00;106.63;154.8;45.54;5.62;0.86;0.86;0.75;0.75;0.0;0.0
2019-07-01 21:00:00;106.76;166.4;46.42;5.11;0.87;0.87;0.74;0.74;0.0;0.0
2019-07-01 21:05:00;106.76;166.4;46.42;5.11;0.87;0.87;0.74;0.74;0.0;0.0
2019-07-01 21:10:00;106.88;177.1;47.12;4.54;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-01 21:15:00;106.88;177.1;47.12;4.54;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-01 21:20:00;106.99;181.4;47.79;4.25;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-01 21:25:00;106.99;181.4;47.79;4.25;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-01 21:30:00;107.11;175.1;46.84;4.63;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-01 21:35:00;107.11;175.1;46.84;4.63;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-01 21:40:00;107.22;175.7;47.21;4.8;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-01 21:45:00;107.22;175.7;47.21;4.8;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-01 21:50:00;107.34;178.4;48.09;4.5;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-01 21:55:00;107.34;178.4;48.09;4.5;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-01 22:00:00;107.45;175.2;47.39;4.49;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-01 22:05:00;107.45;175.2;47.39;4.49;0.86;0.86;0.7;0.7;0.0;0.0
2019-07-01 22:10:00;107.58;164.2;46.64;5.23;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-01 22:15:00;107.58;164.2;46.64;5.23;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-01 22:20:00;107.70;171.1;46.24;5.57;0.86;0.86;0.77;0.77;0.0;0.0
2019-07-01 22:25:00;107.70;171.1;46.24;5.57;0.86;0.86;0.77;0.77;0.0;0.0
2019-07-01 22:30:00;107.83;173.5;47.31;5.23;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-01 22:35:00;107.83;173.5;47.31;5.23;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-01 22:40:00;107.96;174.0;47.2;5.07;0.86;0.86;0.74;0.74;0.0;0.0
2019-07-01 22:45:00;107.96;174.0;47.2;5.07;0.86;0.86;0.74;0.74;0.0;0.0
2019-07-01 22:50:00;108.08;174.2;47.11;4.78;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-01 22:55:00;108.08;174.2;47.11;4.78;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-01 23:00:00;108.20;176.0;47.51;4.85;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-01 23:05:00;108.20;176.0;47.51;4.85;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-01 23:10:00;108.32;170.0;47.18;5.18;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-01 23:15:00;108.32;170.0;47.18;5.18;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-01 23:20:00;108.45;170.2;46.84;5.08;0.86;0.86;0.74;0.74;0.0;0.0
2019-07-01 23:25:00;108.45;170.2;46.84;5.08;0.86;0.86;0.74;0.74;0.0;0.0
2019-07-01 23:30:00;108.57;162.7;45.97;5.14;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-01 23:35:00;108.57;162.7;45.97;5.14;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-01 23:40:00;108.69;162.3;46.31;5.27;0.89;0.89;0.75;0.75;0.0;0.0
2019-07-01 23:45:00;108.69;162.3;46.31;5.27;0.89;0.89;0.75;0.75;0.0;0.0
2019-07-01 23:51:00;108.83;155.1;45.36;5.74;0.86;0.86;0.74;0.74;0.0;0.0
2019-07-02 00:01:00;108.93;144.9;44.45;5.66;0.86;0.86;0.75;0.75;0.0;0.0
2019-07-02 00:16:00;109.14;158.0;45.61;5.3;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-02 00:50:00;109.44;162.4;45.12;5.52;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-02 00:55:00;109.56;167.2;46.22;4.97;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-02 00:57:00;109.62;174.2;47.13;4.22;0.87;0.87;0.65;0.65;0.0;0.0
2019-07-02 00:59:00;109.65;154.1;45.78;5.24;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-02 01:00:00;109.65;154.1;45.78;5.24;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-02 01:05:00;109.65;154.1;45.78;5.24;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-02 01:10:00;109.77;165.5;46.03;4.96;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-02 01:15:00;109.77;165.5;46.03;4.96;0.86;0.86;0.71;0.71;0.0;0.0
2019-07-02 01:20:00;109.89;162.8;45.91;5.14;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-02 01:25:00;109.89;162.8;45.91;5.14;0.86;0.86;0.72;0.72;0.0;0.0
2019-07-02 01:30:00;110.01;156.8;45.36;5.61;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-02 03:08:00;111.20;155.9;45.71;5.32;0.85;0.85;0.72;0.72;0.0;0.0
2019-07-02 03:10:00;111.20;155.9;45.71;5.32;0.85;0.85;0.72;0.72;0.0;0.0
2019-07-02 03:15:00;111.20;155.9;45.71;5.32;0.85;0.85;0.72;0.72;0.0;0.0
2019-07-02 03:17:00;111.32;178.4;47.63;4.91;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-02 03:20:00;111.32;178.4;47.63;4.91;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-02 03:25:00;111.32;178.4;47.63;4.91;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-02 03:26:00;111.45;182.0;47.74;4.88;0.87;0.87;0.76;0.76;0.0;0.0
2019-07-02 03:30:00;111.45;182.0;47.74;4.88;0.87;0.87;0.76;0.76;0.0;0.0
2019-07-02 03:35:00;111.45;182.0;47.74;4.88;0.87;0.87;0.76;0.76;0.0;0.0
2019-07-02 03:40:00;111.57;179.1;46.94;4.75;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-02 03:45:00;111.57;179.1;46.94;4.75;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-02 03:50:00;111.67;186.7;48.19;3.81;0.78;0.78;0.55;0.55;0.0;0.0
2019-07-02 03:55:00;111.67;186.7;48.19;3.81;0.78;0.78;0.55;0.55;0.0;0.0
2019-07-02 04:00:00;111.76;185.6;48.58;3.92;0.77;0.77;0.57;0.57;0.0;0.0
2019-07-02 04:05:00;111.76;185.6;48.58;3.92;0.77;0.77;0.57;0.57;0.0;0.0
2019-07-02 15:35:00;111.84;187.1;48.17;1.85;0.9;0.9;0.28;0.28;0.0;0.0
2019-07-02 15:40:00;111.84;187.1;48.17;1.85;0.9;0.9;0.28;0.28;0.0;0.0
2019-07-02 15:45:00;111.95;174.7;47.08;4.6;0.86;0.86;0.66;0.66;0.0;0.0
2019-07-02 15:50:00;111.95;174.7;47.08;4.6;0.86;0.86;0.66;0.66;0.0;0.0
2019-07-02 15:55:00;112.06;180.2;47.51;4.34;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-02 16:00:00;112.06;180.2;47.51;4.34;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-02 16:05:00;112.19;165.9;46.17;5.61;0.85;0.85;0.78;0.78;0.0;0.0
2019-07-02 16:10:00;112.19;165.9;46.17;5.61;0.85;0.85;0.78;0.78;0.0;0.0
2019-07-02 16:15:00;112.31;148.1;44.53;5.96;0.86;0.86;0.76;0.76;0.0;0.0
2019-07-02 17:01:00;112.86;164.3;45.62;5.06;0.85;0.85;0.74;0.74;0.0;0.0
2019-07-02 17:05:00;112.86;164.3;45.62;5.06;0.85;0.85;0.74;0.74;0.0;0.0
2019-07-02 17:34:00;113.21;161.3;45.64;5.5;0.85;0.85;0.71;0.71;0.0;0.0
2019-07-08 11:00:00;144.99;171.9;47.0;4.48;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-08 11:05:00;144.99;171.9;47.0;4.48;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-08 11:10:00;145.10;163.0;46.24;4.85;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-08 11:11:00;145.10;163.0;46.24;4.85;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-08 11:15:00;145.10;163.0;46.24;4.85;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-08 11:20:00;145.22;166.6;46.24;4.81;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-08 11:32:00;145.32;181.1;47.74;4.01;0.86;0.86;0.59;0.59;0.0;0.0
2019-07-08 11:35:00;145.32;181.1;47.74;4.01;0.86;0.86;0.59;0.59;0.0;0.0
2019-07-08 11:40:00;145.32;181.1;47.74;4.01;0.86;0.86;0.59;0.59;0.0;0.0
2019-07-08 11:45:00;145.43;178.4;47.26;4.21;0.85;0.85;0.63;0.63;0.0;0.0
2019-07-08 11:50:00;145.43;178.4;47.26;4.21;0.85;0.85;0.63;0.63;0.0;0.0
2019-07-08 11:55:00;145.53;170.1;46.95;4.49;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-08 12:00:00;145.53;170.1;46.95;4.49;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-08 12:05:00;145.63;176.5;46.98;3.89;0.86;0.86;0.6;0.6;0.0;0.0
2019-07-08 12:10:00;145.63;176.5;46.98;3.89;0.86;0.86;0.6;0.6;0.0;0.0
2019-07-08 12:15:00;145.73;181.7;47.69;3.68;0.86;0.86;0.61;0.61;0.0;0.0
2019-07-08 12:16:00;145.73;181.7;47.69;3.68;0.86;0.86;0.61;0.61;0.0;0.0
2019-07-08 12:20:00;145.73;181.7;47.69;3.68;0.86;0.86;0.61;0.61;0.0;0.0
2019-07-08 12:25:00;145.84;166.1;46.51;5.09;0.84;0.84;0.72;0.72;0.0;0.0
2019-07-08 12:30:00;145.84;166.1;46.51;5.09;0.84;0.84;0.72;0.72;0.0;0.0
2019-07-08 12:35:00;145.95;165.4;46.52;5.23;0.84;0.84;0.69;0.69;0.0;0.0
2019-07-08 12:40:00;145.95;165.4;46.52;5.23;0.84;0.84;0.69;0.69;0.0;0.0
2019-07-08 12:41:00;145.95;165.4;46.52;5.23;0.84;0.84;0.69;0.69;0.0;0.0
2019-07-08 12:45:00;146.06;169.9;46.66;4.89;0.84;0.84;0.68;0.68;0.0;0.0
2019-07-08 12:50:00;146.06;169.9;46.66;4.89;0.84;0.84;0.68;0.68;0.0;0.0
2019-07-08 12:51:00;146.19;149.4;45.65;5.5;0.83;0.83;0.73;0.73;0.0;0.0
2019-07-08 12:55:00;146.19;149.4;45.65;5.5;0.83;0.83;0.73;0.73;0.0;0.0
2019-07-08 13:00:00;146.19;149.4;45.65;5.5;0.83;0.83;0.73;0.73;0.0;0.0
2019-07-08 13:43:00;146.76;147.5;43.94;5.87;0.84;0.84;0.7;0.7;0.0;0.0
2019-07-08 14:51:00;147.60;152.7;45.3;5.42;0.85;0.85;0.69;0.69;0.0;0.0
2019-07-08 17:34:00;144.66;173.6;46.71;4.66;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-08 17:35:00;144.66;173.6;46.71;4.66;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-08 17:40:00;144.77;177.1;47.41;4.52;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-08 17:45:00;144.77;177.1;47.41;4.52;0.86;0.86;0.64;0.64;0.0;0.0
2019-07-08 17:50:00;144.88;173.1;46.91;4.41;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-08 17:55:00;144.88;173.1;46.91;4.41;0.86;0.86;0.67;0.67;0.0;0.0
2019-07-08 22:43:00;148.17;155.6;44.97;5.12;0.86;0.86;0.69;0.69;0.0;0.0
2019-07-08 22:47:00;148.21;151.8;44.41;5.65;0.87;0.87;0.73;0.73;0.0;0.0
2019-07-08 22:50:00;148.21;151.8;44.41;5.65;0.87;0.87;0.73;0.73;0.0;0.0
2019-07-08 23:29:00;148.65;167.2;46.49;4.75;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-08 23:30:00;148.65;167.2;46.49;4.75;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-08 23:35:00;148.77;167.2;46.23;4.92;0.87;0.87;0.7;0.7;0.0;0.0
2019-07-08 23:40:00;148.77;167.2;46.23;4.92;0.87;0.87;0.7;0.7;0.0;0.0
2019-07-08 23:45:00;148.88;167.4;45.68;4.52;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-08 23:50:00;148.88;167.4;45.68;4.52;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-08 23:55:00;149.00;161.4;45.62;4.77;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-09 07:00:00;149.00;161.4;45.62;4.77;0.86;0.86;0.68;0.68;0.0;0.0
2019-07-09 07:05:00;149.11;164.8;46.11;4.64;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-09 07:10:00;149.11;164.8;46.11;4.64;0.87;0.87;0.67;0.67;0.0;0.0
2019-07-09 07:15:00;149.22;167.7;46.36;4.72;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-09 07:49:00;149.56;156.2;45.57;5.27;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-09 07:50:00;149.56;156.2;45.57;5.27;0.87;0.87;0.69;0.69;0.0;0.0
2019-07-09 08:14:00;149.69;185.9;47.62;3.13;0.88;0.88;0.51;0.51;0.0;0.0
2019-07-09 08:15:00;149.69;185.9;47.62;3.13;0.88;0.88;0.51;0.51;0.0;0.0
2019-07-09 08:20:00;149.69;185.9;47.62;3.13;0.88;0.88;0.51;0.51;0.0;0.0
2019-07-09 08:25:00;149.78;178.3;47.24;3.92;0.87;0.87;0.62;0.62;0.0;0.0
2019-07-09 08:30:00;149.78;178.3;47.24;3.92;0.87;0.87;0.62;0.62;0.0;0.0
2019-07-11 18:34:00;149.87;172.2;47.38;5.57;0.87;0.87;0.76;0.76;0.0;0.0
2019-07-11 18:35:00;149.87;172.2;47.38;5.57;0.87;0.87;0.76;0.76;0.0;0.0
2019-07-12 18:03:00;149.92;184.7;47.61;4.16;0.87;0.87;0.62;0.62;0.0;0.0
2019-07-12 18:05:00;149.92;184.7;47.61;4.16;0.87;0.87;0.62;0.62;0.0;0.0
2019-07-12 18:10:00;149.92;184.7;47.61;4.16;0.87;0.87;0.62;0.62;0.0;0.0
2019-07-12 18:15:00;150.03;165.5;45.31;4.55;0.83;0.83;0.63;0.63;0.0;0.0
2019-07-12 18:16:00;150.03;165.5;45.31;4.55;0.83;0.83;0.63;0.63;0.0;0.0
2019-07-12 18:20:00;150.03;165.5;45.31;4.55;0.83;0.83;0.63;0.63;0.0;0.0
2019-07-12 18:39:00;150.12;179.9;47.57;3.97;0.87;0.87;0.65;0.65;0.0;0.0
2019-07-12 18:40:00;150.12;179.9;47.57;3.97;0.87;0.87;0.65;0.65;0.0;0.0
2019-07-13 10:54:00;150.17;183.7;47.59;3.89;0.91;0.91;0.65;0.65;0.0;0.0
2019-07-13 10:55:00;150.17;183.7;47.59;3.89;0.91;0.91;0.65;0.65;0.0;0.0
2019-07-13 11:00:00;150.17;183.7;47.59;3.89;0.91;0.91;0.65;0.65;0.0;0.0
2019-07-13 12:17:00;151.17;165.5;45.64;4.55;0.89;0.89;0.68;0.68;0.0;0.0
2019-07-14 18:55:00;151.18;183.0;47.4;4.25;0.87;0.87;0.66;0.66;0.0;0.0
2019-07-14 18:58:00;151.18;183.0;47.4;4.25;0.87;0.87;0.66;0.66;0.0;0.0
2019-07-14 19:02:00;151.18;183.0;47.4;4.25;0.87;0.87;0.66;0.66;0.0;0.0
2019-07-14 19:07:00;151.30;168.6;46.43;5.31;0.86;0.86;0.73;0.73;0.0;0.0
2019-07-14 19:09:00;151.35;170.1;46.09;5.24;0.86;0.86;0.74;0.74;0.0;0.0
2019-07-14 19:16:00;151.35;170.1;46.09;5.24;0.86;0.86;0.74;0.74;0.0;0.0
2019-07-14 19:20:00;151.47;170.2;46.13;5.07;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-14 19:23:00;151.47;170.2;46.13;5.07;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-14 19:25:00;151.47;170.2;46.13;5.07;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-14 19:27:00;151.47;170.2;46.13;5.07;0.87;0.87;0.75;0.75;0.0;0.0
2019-07-14 19:31:00;151.60;170.4;46.53;4.85;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-14 19:34:00;151.60;170.4;46.53;4.85;0.87;0.87;0.71;0.71;0.0;0.0
2019-07-14 19:56:00;151.84;161.8;46.15;5.05;0.87;0.87;0.76;0.76;0.0;0.0
2019-07-14 20:00:00;151.97;167.5;46.44;5.06;0.88;0.88;0.74;0.74;0.0;0.0
2019-07-14 20:11:00;152.09;170.4;46.61;4.91;0.88;0.88;0.72;0.72;0.0;0.0
2019-07-14 20:15:00;152.09;170.4;46.61;4.91;0.88;0.88;0.72;0.72;0.0;0.0
2019-07-14 20:18:00;152.20;168.8;46.66;4.93;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-14 20:22:00;152.20;168.8;46.66;4.93;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-14 20:26:00;152.20;168.8;46.66;4.93;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-14 20:30:00;152.32;168.9;46.6;4.83;0.88;0.88;0.72;0.72;0.0;0.0
2019-07-14 20:36:00;152.32;168.9;46.6;4.83;0.88;0.88;0.72;0.72;0.0;0.0
2019-07-14 20:40:00;152.45;168.2;46.98;4.65;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-14 20:46:00;152.45;168.2;46.98;4.65;0.88;0.88;0.71;0.71;0.0;0.0
2019-07-14 20:50:00;152.56;178.7;47.21;3.94;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-14 20:54:00;152.56;178.7;47.21;3.94;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-14 20:55:00;152.56;178.7;47.21;3.94;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-14 20:57:00;152.56;178.7;47.21;3.94;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-14 21:01:00;152.65;178.6;47.53;3.84;0.8;0.8;0.56;0.56;0.0;0.0
2019-07-15 19:10:00;152.75;181.8;47.07;3.96;0.9;0.9;0.69;0.69;0.0;0.0
2019-07-15 19:16:00;152.79;180.6;47.67;4.21;0.9;0.9;0.68;0.68;0.0;0.0
2019-07-15 19:20:00;152.79;180.6;47.67;4.21;0.9;0.9;0.68;0.68;0.0;0.0
2019-07-15 19:25:00;152.79;180.6;47.67;4.21;0.9;0.9;0.68;0.68;0.0;0.0
2019-07-15 19:26:00;152.90;158.1;44.47;5.03;0.86;0.86;0.7;0.7;0.0;0.0
